origin,destination,mode,commodity,vehicle_or_aircraft_type,distance_km,cargo_weight_tonnes,tonne_km,cost_inr,time_hours,co2_kg,environmental_cost_inr,emission_factor_kgco2_per_tkm,base_rate_inr_per_tkm,distance_source
Pune,Chennai,Road,Containerized Goods,25-40t,1188.7,20,23773.5,63240.92,32.94,950.94,6787.8,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Containerized Goods,Freight Rake,1051.5,20,21030.4,34625.13,29.68,222.92,1591.22,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Containerized Goods,Belly Cargo (Domestic),960.1,20,19201.7,364589.05,5.85,30338.62,216557.07,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,Containerized Goods,>40t,1188.7,50,59433.7,139415.49,32.09,2377.35,16969.51,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Containerized Goods,Freight Rake,1051.5,50,52576.0,89846.67,29.02,557.31,3978.05,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Containerized Goods,Belly Cargo (Domestic),960.1,50,48004.1,874527.92,6.28,75846.55,541392.68,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,General Goods,12-16t,1188.7,5,5943.4,18099.28,32.92,297.17,2121.19,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,General Goods,Freight Rake,1051.5,5,5257.6,7003.91,30.14,55.73,397.8,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,General Goods,Belly Cargo (Domestic),960.1,5,4800.4,68199.4,6.22,7584.66,54139.27,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,General Goods,12-16t,1188.7,10,11886.7,34234.34,31.45,594.34,4242.38,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,General Goods,Freight Rake,1051.5,10,10515.2,13727.75,28.23,111.46,795.61,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,General Goods,Belly Cargo (Domestic),960.1,10,9600.8,140747.1,6.2,15169.31,108278.54,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,General Goods,25-40t,1188.7,20,23773.5,46472.28,31.02,950.94,6787.8,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,General Goods,Freight Rake,1051.5,20,21030.4,27511.17,28.66,222.92,1591.22,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,General Goods,Belly Cargo (Domestic),960.1,20,19201.7,265934.61,6.57,30338.62,216557.07,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,General Goods,>40t,1188.7,50,59433.7,113769.83,32.76,2377.35,16969.51,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,General Goods,Freight Rake,1051.5,50,52576.0,71402.64,28.26,557.31,3978.05,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,General Goods,Belly Cargo (Domestic),960.1,50,48004.1,719482.0,6.16,75846.55,541392.68,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,Automobile Parts,12-16t,1188.7,5,5943.4,34922.4,30.45,297.17,2121.19,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Automobile Parts,Freight Rake,1051.5,5,5257.6,12362.35,29.9,55.73,397.8,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Automobile Parts,Belly Cargo (Domestic),960.1,5,4800.4,132994.37,6.07,7584.66,54139.27,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,Automobile Parts,12-16t,1188.7,10,11886.7,62713.01,28.58,594.34,4242.38,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Automobile Parts,Freight Rake,1051.5,10,10515.2,26649.14,30.52,111.46,795.61,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Automobile Parts,Belly Cargo (Domestic),960.1,10,9600.8,266279.38,6.36,15169.31,108278.54,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,Automobile Parts,25-40t,1188.7,20,23773.5,95531.15,31.39,950.94,6787.8,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Automobile Parts,Freight Rake,1051.5,20,21030.4,55428.83,29.39,222.92,1591.22,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Automobile Parts,Belly Cargo (Domestic),960.1,20,19201.7,459910.39,5.98,30338.62,216557.07,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Chennai,Road,Automobile Parts,>40t,1188.7,50,59433.7,204132.46,32.14,2377.35,16969.51,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Chennai,Rail,Automobile Parts,Freight Rake,1051.5,50,52576.0,122321.03,29.53,557.31,3978.05,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Chennai,Air,Automobile Parts,Belly Cargo (Domestic),960.1,50,48004.1,1211365.08,6.43,75846.55,541392.68,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Coal,12-16t,955.8,5,4779.0,8573.97,25.34,238.95,1705.62,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Coal,Freight Rake,845.5,5,4227.6,3242.77,24.32,44.81,319.87,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Coal,Belly Cargo (Domestic),772.0,5,3859.9,35900.99,6.12,6098.71,43532.57,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Coal,12-16t,955.8,10,9558.0,17059.85,25.97,477.9,3411.23,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Coal,Freight Rake,845.5,10,8455.1,7304.68,23.73,89.62,639.74,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Coal,Belly Cargo (Domestic),772.0,10,7719.9,71446.66,6.07,12197.41,87065.15,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Coal,25-40t,955.8,20,19115.9,22860.97,25.61,764.64,5457.97,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Coal,Freight Rake,845.5,20,16910.2,13545.16,25.73,179.25,1279.47,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Coal,Belly Cargo (Domestic),772.0,20,15439.8,137876.81,6.07,24394.83,174130.3,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Coal,>40t,955.8,50,47789.8,54057.96,26.75,1911.59,13644.93,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Coal,Freight Rake,845.5,50,42275.5,34352.43,25.81,448.12,3198.69,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Coal,Belly Cargo (Domestic),772.0,50,38599.4,297374.3,5.7,60987.07,435325.74,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Cement,12-16t,955.8,5,4779.0,7832.01,23.56,238.95,1705.62,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Cement,Freight Rake,845.5,5,4227.6,3346.22,25.31,44.81,319.87,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Cement,Belly Cargo (Domestic),772.0,5,3859.9,31372.64,6.28,6098.71,43532.57,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Cement,12-16t,955.8,10,9558.0,18161.61,26.27,477.9,3411.23,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Cement,Freight Rake,845.5,10,8455.1,6613.02,25.12,89.62,639.74,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Cement,Belly Cargo (Domestic),772.0,10,7719.9,65397.22,5.7,12197.41,87065.15,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Cement,25-40t,955.8,20,19115.9,21997.75,25.03,764.64,5457.97,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Cement,Freight Rake,845.5,20,16910.2,13781.41,23.97,179.25,1279.47,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Cement,Belly Cargo (Domestic),772.0,20,15439.8,140913.54,5.72,24394.83,174130.3,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Cement,>40t,955.8,50,47789.8,59069.68,25.77,1911.59,13644.93,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Cement,Freight Rake,845.5,50,42275.5,35018.7,25.64,448.12,3198.69,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Cement,Belly Cargo (Domestic),772.0,50,38599.4,327813.25,6.2,60987.07,435325.74,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Containerized Goods,12-16t,955.8,5,4779.0,16338.77,23.08,238.95,1705.62,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Containerized Goods,Freight Rake,845.5,5,4227.6,7549.41,24.98,44.81,319.87,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Containerized Goods,Belly Cargo (Domestic),772.0,5,3859.9,71483.58,6.16,6098.71,43532.57,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Containerized Goods,12-16t,955.8,10,9558.0,35478.96,25.45,477.9,3411.23,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Containerized Goods,Freight Rake,845.5,10,8455.1,14760.02,25.1,89.62,639.74,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Containerized Goods,Belly Cargo (Domestic),772.0,10,7719.9,132935.05,6.29,12197.41,87065.15,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Containerized Goods,25-40t,955.8,20,19115.9,48922.19,26.11,764.64,5457.97,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Containerized Goods,Freight Rake,845.5,20,16910.2,30403.33,24.29,179.25,1279.47,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Containerized Goods,Belly Cargo (Domestic),772.0,20,15439.8,253841.37,5.65,24394.83,174130.3,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Containerized Goods,>40t,955.8,50,47789.8,121241.71,24.83,1911.59,13644.93,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Containerized Goods,Freight Rake,845.5,50,42275.5,70327.26,25.05,448.12,3198.69,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Containerized Goods,Belly Cargo (Domestic),772.0,50,38599.4,667854.66,6.12,60987.07,435325.74,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,General Goods,12-16t,955.8,5,4779.0,14708.3,26.33,238.95,1705.62,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,General Goods,Freight Rake,845.5,5,4227.6,6186.78,23.87,44.81,319.87,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,General Goods,Belly Cargo (Domestic),772.0,5,3859.9,52640.0,6.01,6098.71,43532.57,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,General Goods,12-16t,955.8,10,9558.0,27083.79,24.76,477.9,3411.23,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,General Goods,Freight Rake,845.5,10,8455.1,11071.14,24.16,89.62,639.74,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,General Goods,Belly Cargo (Domestic),772.0,10,7719.9,99363.17,5.81,12197.41,87065.15,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,General Goods,25-40t,955.8,20,19115.9,37345.97,25.35,764.64,5457.97,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,General Goods,Freight Rake,845.5,20,16910.2,22071.62,25.69,179.25,1279.47,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,General Goods,Belly Cargo (Domestic),772.0,20,15439.8,201445.08,5.84,24394.83,174130.3,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,General Goods,>40t,955.8,50,47789.8,97064.56,24.15,1911.59,13644.93,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,General Goods,Freight Rake,845.5,50,42275.5,59915.24,24.78,448.12,3198.69,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,General Goods,Belly Cargo (Domestic),772.0,50,38599.4,541983.24,5.96,60987.07,435325.74,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Automobile Parts,12-16t,955.8,5,4779.0,25011.04,23.0,238.95,1705.62,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Automobile Parts,Freight Rake,845.5,5,4227.6,11400.4,24.8,44.81,319.87,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),772.0,5,3859.9,109362.73,5.76,6098.71,43532.57,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Automobile Parts,12-16t,955.8,10,9558.0,50483.49,23.1,477.9,3411.23,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Automobile Parts,Freight Rake,845.5,10,8455.1,21267.17,25.74,89.62,639.74,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),772.0,10,7719.9,206225.08,5.94,12197.41,87065.15,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Automobile Parts,25-40t,955.8,20,19115.9,71286.36,26.28,764.64,5457.97,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Automobile Parts,Freight Rake,845.5,20,16910.2,42098.66,25.74,179.25,1279.47,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),772.0,20,15439.8,418311.56,6.15,24394.83,174130.3,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Bengaluru,Road,Automobile Parts,>40t,955.8,50,47789.8,172174.05,24.5,1911.59,13644.93,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Bengaluru,Rail,Automobile Parts,Freight Rake,845.5,50,42275.5,107619.51,24.03,448.12,3198.69,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Pune,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),772.0,50,38599.4,1010912.64,5.66,60987.07,435325.74,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Coal,12-16t,657.5,5,3287.4,5842.61,18.17,164.37,1173.27,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Coal,Freight Rake,649,5,3245,2571.63,21.24,34.4,245.53,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Coal,Belly Cargo (Domestic),531.0,5,2655.2,23262.53,5.4,4195.23,29945.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Coal,12-16t,657.5,10,6574.8,12784.62,17.14,328.74,2346.55,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Coal,Freight Rake,649,10,6490,5582.69,19.92,68.79,491.05,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Coal,Belly Cargo (Domestic),531.0,10,5310.4,48847.08,5.84,8390.46,59891.11,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Coal,25-40t,657.5,20,13149.6,14928.65,17.46,525.98,3754.48,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Coal,Freight Rake,649,20,12980,10662.42,19.33,137.59,982.1,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Coal,Belly Cargo (Domestic),531.0,20,10620.8,83290.26,5.55,16780.92,119782.22,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Coal,>40t,657.5,50,32874.0,39503.28,17.32,1314.96,9386.19,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Coal,Freight Rake,649,50,32450,27108.92,20.28,343.97,2455.26,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Coal,Belly Cargo (Domestic),531.0,50,26552.1,216799.31,5.74,41952.3,299455.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Cement,12-16t,657.5,5,3287.4,5398.54,18.81,164.37,1173.27,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Cement,Freight Rake,649,5,3245,2744.73,19.84,34.4,245.53,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Cement,Belly Cargo (Domestic),531.0,5,2655.2,21537.9,5.89,4195.23,29945.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Cement,12-16t,657.5,10,6574.8,11653.51,18.02,328.74,2346.55,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Cement,Freight Rake,649,10,6490,5117.65,20.89,68.79,491.05,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Cement,Belly Cargo (Domestic),531.0,10,5310.4,43360.68,5.78,8390.46,59891.11,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Cement,25-40t,657.5,20,13149.6,17265.22,17.67,525.98,3754.48,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Cement,Freight Rake,649,20,12980,11076.09,20.71,137.59,982.1,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Cement,Belly Cargo (Domestic),531.0,20,10620.8,92416.01,5.34,16780.92,119782.22,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Cement,>40t,657.5,50,32874.0,39182.93,18.74,1314.96,9386.19,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Cement,Freight Rake,649,50,32450,27631.64,20.81,343.97,2455.26,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Cement,Belly Cargo (Domestic),531.0,50,26552.1,226123.14,5.81,41952.3,299455.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Containerized Goods,12-16t,657.5,5,3287.4,12617.11,16.52,164.37,1173.27,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Containerized Goods,Freight Rake,649,5,3245,5783.53,20.49,34.4,245.53,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),531.0,5,2655.2,50986.82,5.42,4195.23,29945.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Containerized Goods,12-16t,657.5,10,6574.8,25716.74,16.13,328.74,2346.55,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Containerized Goods,Freight Rake,649,10,6490,12145.83,19.46,68.79,491.05,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),531.0,10,5310.4,86275.62,5.54,8390.46,59891.11,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Containerized Goods,25-40t,657.5,20,13149.6,31414.08,17.97,525.98,3754.48,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Containerized Goods,Freight Rake,649,20,12980,22341.17,20.81,137.59,982.1,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),531.0,20,10620.8,206977.34,5.92,16780.92,119782.22,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,Containerized Goods,>40t,657.5,50,32874.0,88402.38,16.22,1314.96,9386.19,0.04,2.0,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,Containerized Goods,Freight Rake,649,50,32450,53384.17,19.66,343.97,2455.26,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),531.0,50,26552.1,460599.61,5.77,41952.3,299455.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,General Goods,12-16t,657.5,5,3287.4,9714.21,16.92,164.37,1173.27,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,General Goods,Freight Rake,649,5,3245,4182.43,21.08,34.4,245.53,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
Pune,Hyderabad,Air,General Goods,Belly Cargo (Domestic),531.0,5,2655.2,36000.69,5.56,4195.23,29945.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Pune,Hyderabad,Road,General Goods,12-16t,657.5,10,6574.8,20381.43,18.05,328.74,2346.55,0.05,2.94,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Pune,Hyderabad,Rail,General Goods,Freight Rake,649,10,6490,9028.78,20.64,68.79,491.05,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Pune-Hyderabad Express)
